lat,lng,buildings
36.3117,-93.8127,94991
40.7696,-86.3307,51221
40.6363,-96.6736,24402
39.5903,-88.1461,46156
43.7554,-96.0228,7625
39.4871,-81.6251,69962
39.3462,-83.0322,36019
39.9798,-85.3641,94206
40.955,-84.8991,60176
40.1508,-83.9504,201201
42.871,-90.8806,23319
41.2743,-81.9934,174774
45.4219,-92.8112,215713
41.1234,-83.4528,156194
39.189,-84.4277,540396
38.5423,-82.1434,106587
40.3051,-82.5236,219837
40.9761,-95.3285,20221
45.6629,-103.771,303
42.2954,-116.039,814
40.1403,-116.042,374
33.4889,-102.749,5858
35.7565,-102.472,2626
-6.89231,112.54,1846071
32.7489,-119.584,30
42.7829,-117.341,1268
31.6904,-112.506,1196
46.4121,-107.807,2481
38.5152,-114.791,86
41.7197,-117.328,230
42.1961,-118.622,211
41.1292,-118.595,124
47.5105,-113.27,300
44.9503,-114.697,339
42.2303,-124.945,844
43.6983,-119.961,195
40.0504,-118.569,604
41.1868,-124.852,260
45.4327,-116.035,5327
44.4003,-116.036,11684
40.6442,-117.316,5321
45.4826,-113.337,1327
39.5571,-117.304,852
40.7089,-114.761,589
38.4589,-117.292,1662
39.0768,-113.519,237
31.085,-111.342,11318
45.9773,-114.68,5622
44.4474,-113.369,83
34.8288,-105.041,1576
46.4909,-110.557,2931
47.4467,-107.794,12
46.8691,-106.426,692
31.8692,-104.132,16243
34.1648,-103.887,991
31.5282,-107.747,141
34.627,-102.612,3740
43.8335,-117.354,90111
-3.59554,103.824,20303
45.3206,-118.704,2254
42.3367,-113.431,985
31.0036,-108.973,424
41.262,-113.461,186
34.9826,-107.487,9023
39.6176,-114.777,903
46.2741,-105.085,659
47.4556,-116.031,2732
44.8708,-117.367,2512
37.4022,-114.806,157
38.9603,-118.544,2623
39.0452,-116.044,233
46.4513,-116.033,2113
48.0062,-109.188,702
48.3218,-118.793,1757
33.0206,-104.01,7663
45.8391,-106.49,8226
42.8553,-114.73,6894
40.0752,-108.35,5798
36.2768,-112.353,1285
37.9674,-113.547,2510
43.2617,-125.039,3506
41.5949,-119.879,406
40.5248,-119.84,942
36.1181,-107.396,1084
37.9394,-116.045,397
35.7188,-113.602,2398
40.9802,-121.114,2167
41.4162,-122.39,3915
38.5181,-112.271,3183
41.027,-105.669,26575
41.6422,-106.915,4517
-2.42556,108.185,107
43.5067,-122.526,4500
46.5037,-113.304,8017
19.6989,-87.4886,14537
48.4453,-116.03,8135
44.6366,-103.911,4765
35.142,-112.392,51926
34.5809,-113.628,5061
46.1579,-121.393,12282
48.3957,-105.035,377
33.6869,-105.154,2934
44.3538,-107.996,2336
45.3901,-107.902,4567
35.6287,-118.471,147319
47.9886,-114.645,20310
37.4024,-112.313,3579
46.9902,-114.663,39985
37.9423,-111.034,1311
44.9209,-109.301,12489
36.2319,-117.269,1833
44.8105,-106.599,2184
35.3008,-103.76,938
34.3412,-106.313,39236
34.564,-116.049,13661
45.9964,-111.956,21340
45.9504,-109.222,68239
33.4221,-116.051,23616
48.0204,-111.896,3204
34.0073,-114.848,1779
36.7487,-118.495,6662
35.6981,-116.048,3084
32.6867,-107.662,4657
42.8745,-123.749,8628
44.9674,-112.004,1415
47.0111,-111.907,39498
37.3503,-117.28,823
38.3508,-119.763,54380
37.8595,-118.519,14468
46.9656,-109.141,6014
40.1317,-124.761,426
36.1358,-119.689,21493
39.6232,-112.229,3586
-1.35538,108.514,407
41.833,-123.667,2038
35.0147,-119.653,75174
42.0411,-121.167,21758
40.1752,-113.49,381
45.8945,-117.381,2346
42.8682,-112.097,10264
-4.66252,103.503,9367
46.9041,-117.395,24951
40.353,-122.324,44587
47.1534,-121.453,70817
-2.71763,107.103,401
43.9035,-123.832,71790
17.9423,-84.0623,10
47.8995,-117.409,125983
-7.59759,113.237,597819
35.9931,-122.074,14843
-4.95411,102.404,16
47.3357,-118.763,7102
47.7459,-120.137,9434
44.9197,-123.916,29462
46.9116,-124.092,15121
33.1941,-106.413,8098
46.5452,-122.742,46637
43.9245,-112.051,32988
32.1656,-108.901,2463
32.2465,-111.293,310303
31.6315,-110.128,16363
39.9076,-121.061,10696
45.1486,-121.335,15487
36.8234,-116.047,2773
44.5329,-122.597,172199
33.4351,-113.654,12617
32.8479,-112.469,124850
-1.43791,104.47,78
42.4676,-122.457,35789
-3.10426,101.935,5235
46.7549,-120.091,66552
47.4988,-110.492,34443
36.8208,-111.088,3853
41.7988,-112.142,42495
32.0397,-106.511,26684
45.7497,-120.047,3817
41.2238,-116.041,901
-2.81251,103.042,515
46.3352,-118.733,38578
36.8479,-113.575,49198
48.1346,-121.514,67453
40.7794,-123.588,19040
32.8262,-117.236,1368840
35.1046,-117.257,10734
37.2481,-119.725,31135
39.7144,-123.51,3059
33.9987,-112.431,747938
35.5124,-120.862,163223
39.4433,-119.801,65943
45.4686,-110.622,43975
44.4322,-110.685,2148
36.6256,-120.91,53486
33.3637,-118.425,938546
43.3544,-116.038,230182
33.8854,-119.618,63287
36.2794,-114.82,80711
34.5001,-118.448,2041486
35.4803,-106.211,281793
35.1475,-114.834,3317
33.9691,-117.246,863364
-3.88761,102.722,166917
43.9095,-114.714,3450
38.1932,-122.196,1040438
33.4017,-111.243,461487
45.5458,-122.669,924435
45.9225,-124.003,26719
47.5307,-122.817,750293
41.1697,46.1158,13530
15.7838,-61.71,266166
40.0933,46.4995,30473
39.0184,46.8702,13988
39.3394,45.5414,14968
40.6981,43.7982,78843
40.4051,45.1481,131360
39.6421,44.2138,96089
21.8819,102.997,732
15.4755,106.443,194278
0.592353,126.817,12246
16.569,106.789,75234
17.4235,105.978,1570
19.9679,103.495,1911
18.2755,105.158,29039
16.3307,105.632,47397
16.0842,104.469,9208
18.6271,101.967,1747
19.7214,102.308,3165
18.0338,103.985,948
18.88,103.15,1677
15.2305,105.288,78300
37.2964,69.7025,21007
37.7186,73.5623,2357
38.4533,69.7437,36193
38.9957,71.0709,10763
22.3551,41.4449,10
43.3472,76.9754,274044
39.5241,72.4218,1579
42.6394,78.2519,44771
30.2512,41.8834,15
41.015,76.6065,3428
27.0427,43.0491,79
42.1798,76.7873,22760
17.2746,53.6328,2035
43.5491,74.1806,22961
27.6539,45.0243,389
41.7012,75.3425,15263
42.3754,74.0471,145983
47.8745,20.7865,137496
49.6609,19.1463,1178886
48.7583,18.303,703020
47.8693,19.1315,776081
48.7763,19.9758,456191
35.1131,130.857,19
20.4495,136.454,1
39.434,138.939,25
59.5583,-4.42337,7
32.2922,132.789,48
31.6452,129.189,983
37.7606,136.326,207
30.0636,129.552,689
29.1392,129.14,360
27.0051,127.154,875
23.5462,123.684,628
30.1549,140.656,7
32.9886,140.408,740
26.0192,131.046,1080
32.7346,139.282,334
44.5702,144.286,15833
40.4822,139.237,38
34.0446,129.238,1514
45.7343,140.893,5477
24.9144,141.779,145
24.2361,153.859,49
24.2632,122.942,868
43.6345,140.196,6517
33.1795,128.824,1041
-3.50595,126.4,11887
32.3005,128.413,1013
26.8023,142.652,1432
27.2515,128.323,2760
36.0947,133.917,191
35.0643,141.014,458
42.1562,142.132,68121
35.4431,131.851,1186
26.0397,126.754,1504
28.4353,129.913,2678
28.2017,128.73,1528
27.4888,129.501,1035
30.9746,129.966,917
30.2889,130.743,2151
-3.33472,127.512,45529
32.5333,129.602,184682
33.7633,139.559,5202
41.0984,141.772,9403
36.0097,136.968,30254
59.6211,-2.52531,3207
33.1648,133.215,66185
55.3444,-1.96625,358821
24.5367,124.069,26597
41.3912,143.083,21
42.4517,143.47,168745
38.215,141.998,17987
34.4788,131.643,100824
32.7551,130.8,384971
32.0876,131.582,18580
31.1953,131.162,14552
53.6528,0.214259,190112
31.8719,130.382,90369
38.3883,138.651,1784
33.3801,134.383,10016
24.8035,125.207,33179
43.9585,141.527,97589
44.2707,142.891,177506
45.0117,141.898,58737
42.735,144.838,104687
36.1104,141.332,4649
43.5117,143.871,165274
26.289,127.918,113551
36.7309,136.09,54632
40.0415,141.424,185386
57.8835,-3.7498,80860
32.9657,132.004,40325
43.2139,142.505,293720
38.6915,139.855,35473
33.6732,135.425,18591
39.7422,140.167,341311
41.8493,140.824,270526
33.8293,132.429,217950
38.9863,141.088,369542
42.9041,141.17,980021
33.6242,131.22,227348
-4.05814,116.222,17835
34.2675,130.437,11627
37.1609,141.66,9017
-5.27917,127.857,4
33.4075,130.018,524880
36.8842,140.447,417296
40.7951,140.49,113809
37.9336,140.762,895155
35.5599,138.977,1889425
35.8388,140.142,2132240
61.849,-8.59491,2
61.1038,-7.14471,2147
61.9568,-6.5541,27523
35.3781,34.7996,1031
34.4798,33.9528,23218
35.5494,33.4121,49285
34.6394,32.5712,80984
16.6257,93.6616,3225
17.7505,93.9741,1402
26.7264,97.7845,73
25.4052,96.2286,11998
18.645,97.5416,761
16.4085,96.8909,21839
21.6653,97.3301,26546
10.7845,99.635,6562
11.918,99.962,19471
19.1718,95.4803,32494
13.6068,98.2761,36490
54.5829,13.7586,88844
53.8105,14.7066,306256
50.2042,11.5378,817202
50.4144,14.8928,1011822
50.9968,10.6143,807234
53.7093,12.9365,314240
53.5828,11.1837,510167
49.2666,10.8022,1065552
50.0643,9.88574,924713
52.6836,10.4171,850110
51.77,9.67376,916323
52.9318,13.879,706707
48.316,10.0879,1158244
50.8426,8.95297,848095
50.6661,7.31371,2200745
51.6013,8.004,2276771
52.5233,8.71622,1113264
53.4316,9.4512,1223594
49.1187,9.17867,1963608
48.4499,11.7024,1226511
49.9021,8.25392,1879191
40.3586,129.65,2140
-9.30016,119.255,41153
40.962,128.745,10069
41.3574,129.781,7824
39.1918,126.684,82639
39.5821,127.644,48743
39.7655,125.814,76660
43.2121,21.442,100471
57.959,21.1618,2098
59.457,23.2231,12935
16.1569,-94.1511,31879
58.6833,24.1359,111112
58.7178,22.1781,41210
15.478,-93.264,11959
59.5726,24.9344,200634
55.5922,20.1299,173
36.1689,26.3009,454
39.253,24.3111,944
39.0977,27.2928,171369
35.9702,29.1737,7982
41.2072,24.4376,20602
41.1368,25.9632,49743
36.3378,21.9555,4978
40.2015,25.1289,10927
38.2344,24.9893,3093
39.1848,25.8045,12765
36.299,23.4063,7351
37.3502,21.2584,15175
40.3008,22.1041,19016
38.3522,20.5467,35312
60.2341,-163.457,79
37.3202,22.7246,22798
35.1241,26.935,1787
37.2721,24.1899,19463
66.8997,-141.423,17
37.206,25.6524,16132
39.332,21.317,31729
36.2426,24.8554,4127
39.3021,22.8146,10607
38.158,26.4648,394512
36.078,27.7409,24816
37.1221,27.1102,29236
35.2688,24.0737,20363
41.2574,22.9085,133415
40.261,23.6176,97202
38.3315,22.0282,62229
38.2923,23.5097,354343
35.2048,25.5065,44009
37.665,0.00545872,1
44.0305,-3.52824,1507
39.1905,-3.0262,24864
40.7537,1.45252,61522
39.9422,2.30037,59108
40.4158,-1.2262,27341
40.8924,-4.88085,49500
41.0945,-3.49481,92082
41.779,1.96359,284375
42.9943,-3.99081,106815
40.1468,3.66783,64127
43.8469,-4.97368,31758
43.6426,-6.42741,58409
43.1709,-2.57206,187814
26.3921,41.0595,163
40.4557,85.8706,5
31.6171,83.4616,1
45.2996,115.214,72
45.3399,113.938,657
41.9209,79.4942,167
34.1169,88.8431,11
30.2308,88.7136,73
38.447,118.624,16
39.5221,90.7784,5
26.5859,39.8535,19
38.8986,80.2101,29
-3.16085,128.632,89957
18.302,56.0547,194
44.6608,120.363,127
46.9411,120.763,31
46.0759,117.257,146
43.2967,119.694,422
33.4367,86.2749,11
45.3992,80.2453,10464
33.7882,84.0043,35
25.6796,97.4483,1577
17.4389,111.345,1
40.0439,80.4517,101
30.3614,123.365,8
42.047,124.73,192
44.5427,124.069,92
36.1781,121.899,49
40.7318,97.759,25
51.4669,123.372,11
47.9513,129.797,3
-8.20131,120.634,64208
35.3521,120.442,86
46.0649,121.088,127
45.2023,121.398,237
38.6857,104.047,186
45.2462,116.466,628
43.5798,113.703,250
48.4121,121.556,94
51.0885,124.967,61
26.7386,116.782,116
25.362,120.368,62
27.6303,108.347,152
49.9213,122.422,87
50.8661,122.094,482
40.457,81.8773,340
45.6524,128.799,489
48.9899,122.733,102
42.4884,120.011,584
46.1446,132.574,237
45.2385,130.108,2770
42.5369,127.938,192
20.7428,-158.091,11615
52.0608,124.7,119
29.8945,87.5032,11
31.2936,85.6664,114
42.6803,115.408,1299
45.9241,124.947,285
45.1805,117.693,159
43.476,117.343,750
49.563,123.953,71
41.6963,119.262,1336
39.23,119.244,1146
44.3564,116.914,56
47.5083,121.875,31
48.0722,123.027,1012
46.4401,126.103,273
48.6866,115.946,353
46.6616,118.273,99
44.4688,113.182,129
43.5837,111.165,59
35.7319,77.1008,3
43.5576,114.939,356
38.3086,110.772,710
34.5577,120.073,1265
42.6455,109.17,66
35.5756,108.035,4141
20.1977,116.45,1
38.1273,88.9899,21
35.787,96.5766,2
25.8125,108.806,53
25.7979,116.42,740
47.2468,119.327,215
39.2623,113.754,1025
40.119,114.44,4055
32.7264,99.8515,50
30.7478,94.5231,122
31.2709,89.0521,321
29.4498,92.9622,82
41.5753,96.8908,48
44.7146,91.5444,263
41.9401,99.7027,32
31.0208,95.7646,60
33.5314,114.082,1583
39.2305,100.729,357
29.6069,39.8161,89
41.4774,78.0414,202
30.5146,109.441,288
37.6787,117.112,6344
44.6837,126.482,1829
30.2348,85.3762,137
36.5715,90.9111,10
30.5929,86.5972,82
29.5459,86.2966,153
23.7838,108.089,31
27.9341,110.704,4212
26.8071,109.167,1080
28.4458,107.517,447
28.6062,108.71,325
-4.87973,123.836,6560
43.1979,123.257,251
42.5952,107.864,209
50.1301,125.219,64
38.0408,98.8714,15
44.4428,90.0148,327
46.0532,127.464,267
27.8848,43.8569,1
40.3184,77.839,12
24.4243,106.083,632
29.5409,97.5697,5
28.0887,105.11,266
27.2795,105.958,910
25.4496,106.439,298
36.6343,110.846,736
39.0833,109.028,148
38.4123,120.843,1923
38.1667,108.395,98
46.9508,127.296,344
-1.19426,128.286,3280
44.1184,119.363,489
31.9059,81.2137,66
41.4201,90.1992,20
49.0358,118.547,187
39.0057,107.805,282
46.2789,123.574,68
44.4066,115.693,338
27.788,109.53,1686
-4.0023,123.124,25941
44.0317,123.006,703
-2.74521,118.573,59351
34.4442,115.608,2343
37.717,103.467,145
34.9968,97.3705,93
31.9958,84.7103,250
41.7455,118.15,1923
30.9255,84.4313,14
26.9625,110.34,235
32.8831,106.924,506
43.4182,118.511,761
47.8045,116.404,182
37.1429,106.578,202
26.2734,112.292,7018
39.4793,95.8668,15
36.711,112.049,60
26.6403,107.986,408
39.3726,75.0446,1235
40.5046,103.95,31
41.3639,103.228,6
42.3467,103.845,36
40.2329,101.294,3
40.3772,102.628,4
41.2441,124.931,28
41.9616,93.0979,60
31.1787,117.503,1558
46.546,128.666,1
48.256,125.684,1175
47.8633,127.12,146
41.8053,111.026,1421
41.7204,108.493,81
36.0101,97.8561,93
34.7643,96.1088,232
51.824,121.747,45
34.1612,85.2959,38
24.2176,104.891,131
33.9861,96.8988,395
34.6225,100.598,266
33.8801,101.458,364
34.4249,99.3718,489
41.6376,120.353,863
45.8009,118.654,625
33.4944,104.832,862
-8.32675,119.598,4595
35.2761,115.982,7863
39.9319,108.442,456
26.8228,44.2185,11274
40.5348,75.1907,724
39.7606,105.925,49
42.6056,117.755,130
19.1527,109.786,636
39.6522,104.645,98
43.8783,92.5818,569
42.2273,89.1576,53
43.6179,91.0796,206
41.2329,101.876,8
39.3875,102.045,135
42.7904,92.1068,145
35.2141,98.6268,1263
36.2175,99.1295,96
37.0251,98.3562,66
36.812,97.0587,234
35.4164,99.8765,483
37.9252,92.6744,55
31.4613,93.6117,29
23.5805,39.8889,11
44.2722,84.2748,4220
28.0687,111.867,1241
38.0757,107.184,325
41.3639,95.4747,111
38.3604,111.936,1220
34.0707,102.709,1925
35.5481,95.2923,1
35.4495,106.804,4058
37.5465,76.1036,296
40.7895,107.833,795
37.2468,107.778,450
36.3243,107.176,941
31.281,97.0088,526
30.2996,117.136,1196
44.8798,122.743,106
32.892,118.24,3305
29.1562,121.856,911
35.4948,79.5357,26
25.9771,109.978,548
28.8604,87.1962,111
29.5677,109.075,798
43.6963,124.299,773
38.452,116.416,15167
22.0958,109.703,202
29.8712,104.612,7566
36.1329,118.616,446
32.4737,111.367,1349
48.4205,117.455,64
40.0947,84.4402,58
31.9826,100.747,174
44.2944,118.111,700
29.7894,98.8074,238
23.4034,41.0609,1
43.0792,79.7347,8465
29.1853,85.0949,207
31.6488,86.9071,396
25.3288,41.4544,22
40.8511,83.3153,73
30.8653,91.1415,123
39.2768,114.89,504
47.0529,132.536,154
33.7447,95.6545,578
36.8692,77.2754,244
23.9129,37.4985,253
39.7144,83.0189,19
40.0111,88.3605,7
40.321,89.782,6
41.1188,88.7519,167
41.9141,87.6872,153
36.208,105.988,1308
41.2257,84.7642,117
25.766,44.5714,582
38.5812,82.7331,26
25.1307,42.6262,744
38.9665,84.1278,372
24.7151,44.9159,224
39.1634,77.6441,105
39.2231,89.3791,74
24.077,42.9952,47
39.6125,79.0401,133
37.4524,82.4574,295
36.5826,95.7556,277
27.8182,119.307,243
33.9751,92.3029,166
24.3,111.569,254
21.1934,116.804,54
24.1385,110.418,446
42.5291,106.54,36
30.218,107.041,3586
42.8002,98.8601,26
43.2689,95.0542,316
34.5165,94.8428,88
-0.113618,128.676,1179
22.5491,106.558,21049
48.015,86.9908,99
40.7103,106.554,201
-2.98448,129.76,26202
18.0219,54.3414,1356
44.3535,121.693,175
24.8115,38.2751,44
37.8421,83.8265,90
37.0995,84.889,6
46.6182,122.179,96
46.1273,130.009,104
38.2155,74.904,2734
36.1849,78.4194,183
42.6208,97.4285,51
42.2294,102.476,27
44.1167,94.0829,202
-2.26824,127.898,2
45.5095,120.034,165
23.7505,38.7012,290
38.1782,81.349,96
38.9138,106.566,5792
33.5967,115.235,1290
31.9906,88.1524,72
24.091,99.2079,40425
24.7228,114.955,329
2.96127,128.721,4343
21.7061,107.379,1476
46.8122,124.717,1500
24.926,43.7801,201
37.7581,79.9772,360
29.2556,100.93,20
33.7963,107.292,353
26.9115,118.947,352
33.1499,109.35,420
40.6155,105.259,32
41.4777,104.566,79
41.6554,107.2,10
21.0569,109.347,1010
31.1683,107.406,1825
38.5486,102.769,225
34.9879,103.071,1572
28.2236,121.48,17430
26.8298,117.871,196
3.45157,125.736,31257
27.5745,116.041,277
38.8654,98.0676,54
38.8751,73.6766,568
27.2398,112.655,2818
38.6975,76.265,418
29.8341,111.436,1597
28.7547,109.894,34
29.1784,42.2816,6
44.6528,81.5157,380
30.8392,104.972,1540
42.6974,122.246,2312
39.8535,122.057,684
35.2934,94.0044,84
42.6486,116.593,536
24.976,37.0559,149
44.239,79.9848,17175
32.3833,103.231,330
31.0452,115.262,8225
44.9531,119.017,318
23.1232,110.06,314
36.7469,102.901,2465
31.9543,106.557,1057
34.5588,106.434,5949
29.8644,84.161,382
45.6957,131.324,12020
36.4413,108.409,193
32.5001,98.6009,134
33.2247,97.6945,156
38.4001,113.083,641
48.7908,126.934,107
27.0863,104.753,2497
45.1709,127.623,167
46.1452,115.998,561
47.3407,125.899,66
45.0506,125.165,476
32.5723,112.544,712
-5.03537,122.76,62460
35.3486,119.351,4498
33.6522,106.065,1829
36.9106,120.095,3215
42.7484,82.4465,33
24.2711,41.84,125
43.8963,82.748,1314
37.6689,120.469,2777
28.3046,114.161,254
33.6507,116.374,523
32.2395,108.98,629
20.0071,108.993,547
18.2964,110.57,401
30.4582,102.516,732
32.7339,114.863,1092
25.5196,40.2655,25
42.3585,85.1004,37
31.5901,90.2839,47
38.4454,115.324,15163
40.9172,99.1405,49
44.4443,114.449,227
42.5194,90.6315,220
47.4549,128.527,145
42.3448,80.9631,537
29.0165,112.233,10580
42.1212,126.926,4216
46.5945,131.255,695
34.8058,101.817,163
26.1904,42.2482,861
41.9903,83.623,659
21.906,108.545,22217
23.5321,101.286,90
37.0459,81.099,469
23.8768,44.1327,25
38.0134,77.4564,1352
40.765,79.2628,19
37.3215,78.6188,242
22.7107,102.145,5914
24.6388,39.4794,2207
39.3156,81.6083,19
38.3957,101.479,200
34.2473,103.956,846
31.5667,110.996,213
39.5071,123.154,682
25.991,118.588,2198
37.686,118.247,795
41.9553,128.861,4808
29.7412,94.1942,493
42.707,112.974,746
30.2482,101.281,427
43.3356,89.5783,570
36.9097,117.87,2889
22.9422,108.901,2496
42.094,101.095,515
42.4213,95.9897,32
43.5888,112.445,8290
32.85,117.128,2656
41.5495,127.837,8608
0.782038,127.939,96971
23.1719,104.539,1085
45.0443,83.0615,413
43.131,83.9426,247
45.4129,84.6202,1325
28.3245,41.4645,35
43.4984,81.234,8106
30.5448,83.2031,314
32.6589,113.709,419
32.7974,116.002,7423
23.3865,105.729,1413
36.7749,113.24,290
30.0205,95.4304,1868
16.5811,112.11,765
42.2017,94.5456,118
-7.20797,120.985,3634
33.6937,117.499,3290
-7.59572,117.899,1409
36.1181,117.495,3360
37.8385,97.5554,177
37.4026,100.93,324
22.4455,111.991,15401
30.3725,108.245,1414
45.4036,123.827,359
47.7148,124.476,213
49.1858,125.458,131
42.552,118.894,3208
29.7069,110.26,1815
43.0038,120.978,755
43.8255,120.677,556
43.5185,121.976,1797
-6.05834,122.398,9607
31.2712,119.686,17021
32.5633,104.468,950
29.1302,113.386,20997
37.6601,115.962,15008
31.6168,104.106,4496
40.9618,112.781,3229
21.2456,110.495,6343
24.4511,112.709,96
30.9873,122.616,83
28.5783,117.507,3186
-9.18272,120.285,27116
34.4886,116.746,3885
37.5877,113.619,5131
38.4486,117.49,3394
40.7334,125.879,28987
38.38,121.927,7
39.1,122.3,2586
27.9286,120.375,4985
28.7109,119.668,13186
31.0112,100.395,78
29.3246,115.655,3985
23.2939,111.21,463
36.8933,104.139,4394
25.8992,117.511,272
26.9839,120.008,783
31.4905,79.9709,176
30.0776,122.235,3281
-5.18754,121.695,34536
35.3351,118.243,8588
-9.0608,121.328,140648
34.522,117.871,2728
44.7741,128.925,789
38.1868,94.028,31
37.6192,96.2333,197
40.5278,96.3705,647
39.6947,97.2344,223
41.7673,98.3007,56
37.9707,105.958,6209
41.8266,112.264,884
49.3293,121.22,1397
43.4516,127.92,25
43.3613,130.056,2998
29.4735,102.161,1250
29.6787,103.388,2251
28.6494,118.595,15823
25.1412,110.779,5335
40.7977,120.682,980
27.4734,114.925,776
28.4973,116.405,11784
28.4062,115.29,1196
26.1307,111.14,221
23.5905,106.912,8613
23.9665,109.258,1016
24.9783,109.617,824
24.6199,107.269,117
25.149,99.5479,503
26.4355,101.11,1299
32.7299,105.699,7974
42.5186,125.763,720
24.3451,100.42,245
29.5344,89.6082,5398
38.4283,114.213,5408
39.1473,110.235,536
39.8919,98.5957,445
40.0712,99.9493,119
35.9342,103.575,35371
20.2044,110.14,2220
18.947,108.641,166
41.0841,100.513,350
29.1467,91.7356,495
40.0574,118.893,3928
31.9289,115.632,3121
39.8537,107.191,1934
24.5883,101.631,804
21.6391,101.801,6634
25.6367,107.626,322
39.9154,124.035,7617
42.3585,129.916,17413
58.577,-6.89869,17803
28.8627,120.745,4736
36.1372,119.723,4681
29.5378,118.958,3801
40.0175,119.956,7136
43.3479,125.573,796
36.8959,121.184,4052
45.742,122.467,955
47.1685,123.307,1228
37.8039,122.67,9345
50.5081,123.671,160
52.439,123.055,18
21.3863,100.602,3401
40.8514,119.616,146
36.9153,118.991,8124
37.6454,121.555,19709
32.0429,117.871,4246
43.0402,93.5817,2800
40.305,94.9766,2449
41.7701,109.768,113
40.9034,110.343,2701
40.8537,109.097,189
39.9958,109.677,2281
35.7762,102.352,915
36.3368,94.4484,3931
41.5801,86.2221,1977
43.5227,116.152,896
42.1957,121.265,833
22.7508,107.733,1686
36.6232,79.7525,1065
39.8539,76.4325,5148
32.1937,121.128,29502
30.2874,96.6697,102
26.272,105.6,1003
24.9551,117.151,2232
42.9506,128.981,1172
47.0316,129.906,348
26.4619,106.796,3753
30.1464,114.894,4963
29.5893,120.029,6048
35.311,117.12,2189
41.8903,122.504,1033
29.2026,88.3976,158
-5.48122,119.601,735181
31.9912,116.758,7139
31.2299,118.602,3062
37.5331,112.428,4518
31.7921,105.335,1992
48.6318,124.221,341
43.8279,126.658,1541
32.0843,118.968,51533
42.3783,123.497,1369
-6.48147,119.257,13
31.303,120.754,91262
32.1159,120.051,89160
29.4768,117.871,9770
30.3607,118.236,6937
29.7859,121.117,9688
44.1919,125.374,7315
45.5545,126.297,13894
36.5856,101.653,3225
34.3209,113.29,3831
41.0972,122.751,2493
36.1315,120.813,9078
39.1513,121.301,25039
39.2563,118.185,17147
26.195,99.8901,2499
30.6443,110.627,484
39.2802,116.008,9739
40.1194,115.583,7446
41.5729,123.726,6217
29.2529,106.678,15526
26.0704,104.397,1124
25.6326,101.978,273
30.6552,103.746,25979
42.8644,124.519,771
-4.47032,119.949,403291
30.6978,121.493,28838
31.1694,92.3736,818
21.7538,113.879,14947
39.2732,117.106,45173
